latitude,longitude,floorSize,url,price,date
30.489089,-97.770436,"2,806",https://www.zillow.com/homedetails/9908-Mateo-Cv-Austin-TX-78717/29593757_zpid/,"$440,000",1604383200.0
30.195066,-97.898362,"3,205",https://www.zillow.com/homedetails/10713-Tollesboro-Cv-Austin-TX-78739/64692501_zpid/,"$699,000",1604296800.0
30.173092,-97.913035,"3,006",https://www.zillow.com/homedetails/6813-Serlio-Dr-Austin-TX-78739/121656139_zpid/,"$635,000",1604296800.0
30.406657,-97.697692,"1,004",https://www.zillow.com/homedetails/12166-Metric-Blvd-APT-204-Austin-TX-78758/79981687_zpid/,"$189,900",1604296800.0
30.235959,-97.76942,"1,504",https://www.zillow.com/homedetails/3206-Garden-Villa-Ln-A-Austin-TX-78704/241933194_zpid/,"$595,000",1604296800.0
30.360766,-97.713401,"1,428",https://www.zillow.com/homedetails/1413-Fairfield-Dr-Austin-TX-78758/29425287_zpid/,"$336,000",1604296800.0
30.297107,-97.738308,"1,638",https://www.zillow.com/homedetails/122-Laurel-Ln-Austin-TX-78705/29397296_zpid/,$1.02M,1604296800.0
30.435504,-97.817121,"4,074",https://www.zillow.com/homedetails/10613-Chestnut-Ridge-Rd-Austin-TX-78726/58300345_zpid/,"$656,000",1604296800.0
30.208764,-97.852283,"1,366",https://www.zillow.com/homedetails/4605-San-Simeon-Dr-Austin-TX-78749/29491013_zpid/,"$365,000",1604296800.0
30.197808,-97.791914,910,https://www.zillow.com/homedetails/6700-Cooper-Ln-APT-3-Austin-TX-78745/89547554_zpid/,"$210,000",1604120400.0
30.178768,-97.82544,"1,592",https://www.zillow.com/homedetails/2210-Tanglevine-Dr-Austin-TX-78748/29509588_zpid/,"$381,900",1604034000.0
30.153765,-97.871694,"4,898",https://www.zillow.com/homedetails/12504-Black-Mesa-Cv-Austin-TX-78739/29514859_zpid/,$1.27M,1604034000.0
30.20011,-97.698953,"1,992",https://www.zillow.com/homedetails/3904-Alpine-Autumn-Dr-Austin-TX-78744/241930616_zpid/,"$324,000",1604034000.0
30.287177,-97.66169,"1,848",https://www.zillow.com/homedetails/5119-Provencial-Dr-Austin-TX-78724/29395279_zpid/,"$425,000",1604034000.0
30.226761,-97.725846,850,https://www.zillow.com/homedetails/4500-E-Oltorf-St-B-206-Austin-TX-78741/29464794_zpid/,"$177,000",1604034000.0
30.320961,-97.751875,"2,811",https://www.zillow.com/homedetails/4507-Finley-Dr-Austin-TX-78731/29410452_zpid/,$1.40M,1604034000.0
30.275621,-97.686272,"1,139",https://www.zillow.com/homedetails/1135-Mansell-Ave-B-Austin-TX-78721/2077965459_zpid/,"$439,000",1604034000.0
30.278092,-97.625603,"1,207",https://www.zillow.com/homedetails/5712-Levenwood-Ln-Austin-TX-78724/111372470_zpid/,"$266,700",1604034000.0
30.364845,-97.850576,"3,876",https://www.zillow.com/homedetails/9732-Big-View-Dr-Austin-TX-78730/144185510_zpid/,$1.15M,1604034000.0
30.364845,-97.850576,"3,876",https://www.zillow.com/homedetails/9732-Big-View-Dr-Austin-TX-78730/144185510_zpid/,$1.15M,1604034000.0
30.403412,-97.776056,"3,392",https://www.zillow.com/homedetails/6708-Sangiacomo-Cv-Austin-TX-78759/29364538_zpid/,"$745,000",1604034000.0
30.343179,-97.711289,"1,034",https://www.zillow.com/homedetails/7635-Guadalupe-St-APT-601-Austin-TX-78752/62606144_zpid/,"$224,200",1604034000.0
30.287177,-97.66169,"1,848",https://www.zillow.com/homedetails/5119-Provencial-Dr-Austin-TX-78724/29395279_zpid/,"$425,000",1604034000.0
30.278092,-97.625603,"1,207",https://www.zillow.com/homedetails/5712-Levenwood-Ln-Austin-TX-78724/111372470_zpid/,"$266,700",1604034000.0
30.166326,-97.840694,"2,310",https://www.zillow.com/homedetails/2905-Fleet-Dr-Austin-TX-78748/70332742_zpid/,"$425,000",1603947600.0
30.215167,-97.812924,"1,479",https://www.zillow.com/homedetails/6111-Bridlington-Cir-Austin-TX-78745/58314577_zpid/,"$450,000",1603947600.0
30.27897,-97.712759,"1,472",https://www.zillow.com/homedetails/1703-Walnut-Ave-A-Austin-TX-78702/241934621_zpid/,"$559,000",1603947600.0
30.337865,-97.579849,"1,894",https://www.zillow.com/homedetails/11728-American-Mustang-Loop-Manor-TX-78724/306647921_zpid/,"$319,457",1603947600.0
30.288643,-97.721291,"1,700",https://www.zillow.com/homedetails/1205-E-32nd-St-Austin-TX-78722/29394427_zpid/,"$687,000",1603947600.0
30.264239,-97.764043,780,https://www.zillow.com/homedetails/1900-Barton-Springs-Rd-UNIT-3018-Austin-TX-78704/251029968_zpid/,"$445,000",1603947600.0
30.233549,-97.715617,542,https://www.zillow.com/homedetails/1705-Crossing-Pl-APT-129-Austin-TX-78741/29463124_zpid/,"$140,000",1603861200.0
30.267161,-97.790887,"2,774",https://www.zillow.com/homedetails/2808-Montebello-Rd-UNIT-4-Austin-TX-78746/29326673_zpid/,$1.20M,1603861200.0
30.202165,-97.694283,"1,627",https://www.zillow.com/homedetails/3312-Lodgepole-Dr-Austin-TX-78744/2077334295_zpid/,"$281,590",1603861200.0
30.235911,-97.78426,598,https://www.zillow.com/homedetails/3815-Manchaca-Rd-APT-16-Austin-TX-78704/58312347_zpid/,"$227,999",1603861200.0
30.418095,-97.900821,"8,800",https://www.zillow.com/homedetails/14515-Ridgetop-Ter-Austin-TX-78732/29366907_zpid/,$5.33M,1603861200.0
30.103401,-97.716908,"2,350",https://www.zillow.com/homedetails/9601-Cliffbrook-Dr-Austin-TX-78747/29471292_zpid/,"$288,000",1603774800.0
30.149346,-97.737999,"1,146",https://www.zillow.com/homedetails/7117-Walkup-Ln-Austin-TX-78747/64787896_zpid/,"$205,000",1603774800.0
30.190105,-97.791792,"2,096",https://www.zillow.com/homedetails/7400-Rook-St-Austin-TX-78745/2092620063_zpid/,"$387,000",1603774800.0
30.2314,-97.69425,879,https://www.zillow.com/homedetails/1013-Valdez-St-2-Austin-TX-78741/2078592129_zpid/,"$339,000",1603774800.0
30.20023,-97.837683,900,https://www.zillow.com/homedetails/8204-Kellog-Ct-Austin-TX-78745/29498713_zpid/,"$270,000",1603774800.0
30.224853,-97.840714,"1,230",https://www.zillow.com/homedetails/6501-Brush-Country-Rd-APT-158-Austin-TX-78749/29480769_zpid/,"$284,900",1603774800.0
30.37726,-97.896757,"3,456",https://www.zillow.com/homedetails/3506-Cowden-Dr-Austin-TX-78732/29359877_zpid/,"$570,000",1603774800.0
30.422275,-97.773953,"1,675",https://www.zillow.com/homedetails/11123-Henge-Dr-Austin-TX-78759/29369879_zpid/,"$430,000",1603774800.0
30.210025,-97.849417,"1,573",https://www.zillow.com/homedetails/7910-Copano-Dr-Austin-TX-78749/29490382_zpid/,"$366,790",1603774800.0
30.212192,-97.817718,"1,867",https://www.zillow.com/homedetails/6701-Lancret-Hill-Dr-Austin-TX-78745/58314904_zpid/,"$515,000",1603774800.0
30.204278,-97.790463,"1,810",https://www.zillow.com/homedetails/6203-Okner-Ln-Austin-TX-78745/29492985_zpid/,"$291,000",1603774800.0
30.278161,-97.703226,"1,080",https://www.zillow.com/homedetails/3014-E-14th-St-Austin-TX-78702/29390015_zpid/,"$320,000",1603688400.0
30.33361,-97.748156,"4,088",https://www.zillow.com/homedetails/5602-Shoal-Edge-Ct-Austin-TX-78756/29414026_zpid/,$1.64M,1603688400.0
30.315406,-97.666961,"1,387",https://www.zillow.com/homedetails/3105-Susquehanna-Ln-Austin-TX-78723/29407554_zpid/,"$472,000",1603688400.0
30.385561,-97.701364,"1,483",https://www.zillow.com/homedetails/1603-Sage-Hollow-Cir-Austin-TX-78758/29434218_zpid/,"$350,000",1603688400.0
30.399113,-97.851661,"1,045",https://www.zillow.com/homedetails/11203-Ranch-Road-2222-APT-806-Austin-TX-78730/70352772_zpid/,"$205,000",1603688400.0
30.346581,-97.75268,"2,450",https://www.zillow.com/homedetails/6533-E-Hill-Dr-APT-15-Austin-TX-78731/119628807_zpid/,"$700,000",1603688400.0
30.367125,-97.90685,"4,119",https://www.zillow.com/homedetails/12921-Bloomfield-Hills-Ln-Austin-TX-78732/83825933_zpid/,"$713,000",1603688400.0
30.212753,-97.770113,"1,125",https://www.zillow.com/homedetails/4801-S-Congress-Ave-APT-C2-Austin-TX-78745/79981989_zpid/,"$300,000",1603688400.0
30.23386,-97.761862,"1,815",https://www.zillow.com/homedetails/404-Powell-Cir-B-Austin-TX-78704/2079829770_zpid/,"$762,000",1603429200.0
30.438067,-97.817505,"3,357",https://www.zillow.com/homedetails/10620-Icarus-Ct-Austin-TX-78726/29374814_zpid/,"$548,000",1603429200.0
30.206987,-97.810893,"1,340",https://www.zillow.com/homedetails/6701-Boleynwood-Dr-Austin-TX-78745/29488580_zpid/,"$485,000",1603429200.0
30.341898,-97.811127,"5,230",https://www.zillow.com/homedetails/6708-Bridge-Hill-Cv-Austin-TX-78746/29346570_zpid/,$3.15M,1603429200.0
30.22764,-97.739306,"1,959",https://www.zillow.com/homedetails/1820-Carlson-Dr-43C-Austin-TX-78741/121655013_zpid/,"$436,500",1603429200.0
30.22764,-97.739306,"1,959",https://www.zillow.com/homedetails/1820-Carlson-Dr-43C-Austin-TX-78741/121655013_zpid/,"$436,500",1603429200.0
30.221837,-97.914298,"3,512",https://www.zillow.com/homedetails/9451-El-Rey-Blvd-Austin-TX-78737/70328053_zpid/,"$844,900",1603429200.0
30.341898,-97.811127,"5,230",https://www.zillow.com/homedetails/6708-Bridge-Hill-Cv-Austin-TX-78746/29346570_zpid/,$3.15M,1603429200.0
30.160792,-97.780332,"1,574",https://www.zillow.com/homedetails/9207-Brents-Elm-Dr-Austin-TX-78744/63722509_zpid/,"$285,000",1603342800.0
30.153731,-97.757887,"1,896",https://www.zillow.com/homedetails/8912-Cattalo-Ln-Austin-TX-78747/305426662_zpid/,"$375,000",1603342800.0
30.148732,-97.716806,"2,000",https://www.zillow.com/homedetails/8301-Silhouette-Austin-TX-78744/2077388785_zpid/,"$350,000",1603342800.0
30.221753,-97.692905,"1,203",https://www.zillow.com/homedetails/1628-Coriander-Dr-Austin-TX-78741/80091581_zpid/,"$276,500",1603342800.0
30.205981,-97.843878,"1,427",https://www.zillow.com/homedetails/8000-Treehouse-Ln-Austin-TX-78749/29495673_zpid/,"$390,000",1603342800.0
30.392778,-97.699701,"1,399",https://www.zillow.com/homedetails/11610-Hidden-Quail-Dr-Austin-TX-78758/58304795_zpid/,"$350,000",1603342800.0
30.368062,-97.722734,"4,128",https://www.zillow.com/homedetails/8626-Fireside-Dr-Austin-TX-78757/29427322_zpid/,"$637,000",1603342800.0
30.156753,-97.831539,"1,590",https://www.zillow.com/homedetails/11204-Canterbury-Tales-Ln-Austin-TX-78748/29514277_zpid/,"$316,500",1603256400.0
30.250661,-97.772807,"1,785",https://www.zillow.com/homedetails/1704-Hether-St-B-Austin-TX-78704/121655019_zpid/,"$830,000",1603256400.0
30.25523,-97.724332,855,https://www.zillow.com/homedetails/1912-Canterbury-St-Austin-TX-78702/29382930_zpid/,"$645,000",1603256400.0
30.325538,-97.720777,768,https://www.zillow.com/homedetails/5806-Chesterfield-Ave-Austin-TX-78752/29411919_zpid/,"$425,000",1603256400.0
30.2315,-97.58555,"2,170",https://www.zillow.com/homedetails/3502-Batson-Dr-Austin-TX-78725/2079519189_zpid/,"$263,000",1603256400.0
30.348875,-97.893128,"2,435",https://www.zillow.com/homedetails/11717-Shadestone-Ter-Austin-TX-78732/94883056_zpid/,"$620,000",1603170000.0
30.361406,-97.76971,"2,137",https://www.zillow.com/homedetails/4212-Far-West-Blvd-Austin-TX-78731/111972888_zpid/,"$728,000",1603170000.0
30.442122,-97.830865,"2,721",https://www.zillow.com/homedetails/11612-Sweet-Basil-Ct-Austin-TX-78726/29376632_zpid/,"$440,000",1603170000.0
30.375216,-97.747299,"1,506",https://www.zillow.com/homedetails/8501-Cima-Oak-Ln-Austin-TX-78759/2128686872_zpid/,"$400,000",1603170000.0
30.27331,-97.708801,625,https://www.zillow.com/homedetails/1171-1-2-Hargrave-St-Austin-TX-78702/29387841_zpid/,"$365,000",1603170000.0
30.196559,-97.985059,"2,576",https://www.zillow.com/homedetails/110-Abbey-Dr-Austin-TX-78737/67388653_zpid/,"$420,000",1603170000.0
30.335704,-97.580951,"2,079",https://www.zillow.com/homedetails/11020-American-Mustang-Loop-Austin-TX-78724/2080103292_zpid/,"$315,000",1603170000.0
30.210581,-97.783509,"1,952",https://www.zillow.com/homedetails/800-Cedar-Gln-Austin-TX-78745/29485818_zpid/,"$381,000",1603170000.0
30.182476,-97.834854,"2,538",https://www.zillow.com/homedetails/9617-Sugar-Hill-Dr-Austin-TX-78748/29507207_zpid/,"$436,000",1603083600.0
30.172,-97.993468,"3,500",https://www.zillow.com/homedetails/421-Stoney-Point-Austin-TX-78737/2077424898_zpid/,"$493,000",1603083600.0
30.172802,-97.874327,"3,074",https://www.zillow.com/homedetails/4505-Lost-Oasis-Holw-Austin-TX-78739/29511988_zpid/,"$635,000",1603083600.0
30.212753,-97.770113,"1,470",https://www.zillow.com/homedetails/4801-S-Congress-Ave-APT-G3-Austin-TX-78745/79982008_zpid/,"$379,000",1603083600.0
30.374533,-97.749319,"2,546",https://www.zillow.com/homedetails/8303-Bradford-Edward-Cv-B-Austin-TX-78759/2078147200_zpid/,"$590,000",1603083600.0
30.388016,-97.702246,"1,309",https://www.zillow.com/homedetails/11210-Applewood-Dr-Austin-TX-78758/29434145_zpid/,"$465,000",1603083600.0
30.148829,-97.852053,"2,077",https://www.zillow.com/homedetails/12309-Canera-Ct-Austin-TX-78748/119631811_zpid/,"$404,900",1602824400.0
30.18646,-97.789878,"1,524",https://www.zillow.com/homedetails/7508-Elderberry-Dr-Austin-TX-78745/29501404_zpid/,"$388,000",1602824400.0
30.183987,-97.735746,,https://www.zillow.com/homedetails/7308-Harmony-Shoals-Bnd-Austin-TX-78744/2076975987_zpid/,"$273,665",1602824400.0
30.167982,-97.918021,"3,105",https://www.zillow.com/homedetails/13012-Zen-Villa-Dr-Austin-TX-78739/303836337_zpid/,"$835,000",1602824400.0
30.183987,-97.735746,,https://www.zillow.com/homedetails/7810-Wilfred-Dr-Austin-TX-78744/2076975988_zpid/,"$221,966",1602824400.0
30.252534,-97.87131,"1,359",https://www.zillow.com/homedetails/7701-Rialto-Blvd-APT-1426-Austin-TX-78735/63834343_zpid/,"$284,900",1602824400.0
30.301199,-97.624794,"2,467",https://www.zillow.com/homedetails/8417-Linda-Michelle-Ln-Austin-TX-78724/2077458644_zpid/,"$328,490",1602824400.0
30.380087,-97.898385,"3,528",https://www.zillow.com/homedetails/13134-Halsell-Dr-Austin-TX-78732/29361635_zpid/,"$598,500",1602824400.0
30.230951,-97.850638,"2,309",https://www.zillow.com/homedetails/5400-Wolf-Run-Austin-TX-78749/29479102_zpid/,"$457,900",1602824400.0
30.375824,-97.746717,"1,506",https://www.zillow.com/homedetails/8601-Cima-Oak-Ln-A-16-Austin-TX-78759/29430564_zpid/,"$366,500",1602824400.0
30.217487,-97.699775,"2,035",https://www.zillow.com/homedetails/2108-Hermia-St-Austin-TX-78741/2091380537_zpid/,"$460,000",1602824400.0
30.438906,-97.68495,"1,179",https://www.zillow.com/homedetails/2221-Margalene-Way-Austin-TX-78728/29447423_zpid/,"$300,000",1602824400.0
30.252534,-97.87131,"1,359",https://www.zillow.com/homedetails/7701-Rialto-Blvd-APT-1426-Austin-TX-78735/63834343_zpid/,"$284,900",1602824400.0
30.217487,-97.699775,"2,035",https://www.zillow.com/homedetails/2108-Hermia-St-Austin-TX-78741/2091380537_zpid/,"$460,000",1602824400.0
30.325678,-97.776221,"7,775",https://www.zillow.com/homedetails/4104-Shimmering-Cv-Austin-TX-78731/29342038_zpid/,$8.80M,1602824400.0
30.278952,-97.711732,"2,594",https://www.zillow.com/homedetails/1611-Ulit-Ave-Austin-TX-78702/29389780_zpid/,"$705,000",1602824400.0
30.301199,-97.624794,"2,467",https://www.zillow.com/homedetails/8417-Linda-Michelle-Ln-Austin-TX-78724/2077458644_zpid/,"$328,490",1602824400.0
30.375824,-97.746717,"1,506",https://www.zillow.com/homedetails/8601-Cima-Oak-Ln-A-16-Austin-TX-78759/29430564_zpid/,"$366,500",1602824400.0
30.380087,-97.898385,"3,528",https://www.zillow.com/homedetails/13134-Halsell-Dr-Austin-TX-78732/29361635_zpid/,"$598,500",1602824400.0
30.288063,-97.770135,"4,919",https://www.zillow.com/homedetails/1401-Possum-Trot-St-Austin-TX-78703/29332128_zpid/,$2.52M,1602824400.0
30.135632,-97.785659,"1,587",https://www.zillow.com/homedetails/4613-Pinehurst-Dr-S-APT-A-Austin-TX-78747/29516302_zpid/,"$255,000",1602738000.0
30.244172,-97.898728,"2,974",https://www.zillow.com/homedetails/7116-Covered-Bridge-Dr-Austin-TX-78736/64904579_zpid/,"$622,500",1602738000.0
30.314099,-97.653466,"1,428",https://www.zillow.com/homedetails/5507-Burgundy-Dr-Austin-TX-78724/29407593_zpid/,"$245,000",1602738000.0
30.509678,-97.743381,"4,230",https://www.zillow.com/homedetails/9204-Cessna-Ln-Austin-TX-78717/52830596_zpid/,"$650,000",1602738000.0
30.200257,-97.693039,"2,322",https://www.zillow.com/homedetails/3421-Hovenweep-Ave-Austin-TX-78744/80107076_zpid/,"$272,900",1602738000.0
30.350827,-97.781963,"3,840",https://www.zillow.com/homedetails/4802-Twin-Valley-Dr-Austin-TX-78731/29349569_zpid/,$1.00M,1602738000.0
30.268815,-97.721824,"1,146",https://www.zillow.com/homedetails/1119-Lawson-Ln-Austin-TX-78702/29386009_zpid/,"$495,000",1602738000.0
30.220249,-97.860913,"1,703",https://www.zillow.com/homedetails/7505-Vol-Walker-Dr-Austin-TX-78749/29483943_zpid/,"$437,500",1602738000.0
30.194347,-97.780121,"1,800",https://www.zillow.com/homedetails/103-Starbright-Dr-Austin-TX-78745/29500513_zpid/,"$401,800",1602651600.0
30.197354,-97.801255,"2,122",https://www.zillow.com/homedetails/1308-Matthews-Ln-Austin-TX-78745/29497606_zpid/,"$455,000",1602651600.0
30.2674,-97.75204,688,https://www.zillow.com/homedetails/222-West-Ave-UNIT-2008-Austin-TX-78701/124843663_zpid/,"$465,000",1602651600.0
30.43363,-97.656497,"2,101",https://www.zillow.com/homedetails/811-Solitude-Dr-Pflugerville-TX-78660/305428804_zpid/,"$315,000",1602651600.0
30.252584,-97.785994,"1,513",https://www.zillow.com/homedetails/2133-Barton-Hills-Dr-Austin-TX-78704/29322884_zpid/,"$800,000",1602651600.0
30.463399,-97.801068,"1,787",https://www.zillow.com/homedetails/12805-Cayman-Ln-Austin-TX-78750/88019920_zpid/,"$348,000",1602651600.0
30.342043,-97.809793,"4,139",https://www.zillow.com/homedetails/6702-Bridge-Hill-Cv-Austin-TX-78746/29346568_zpid/,$1.75M,1602565200.0
30.277531,-97.625151,"1,825",https://www.zillow.com/homedetails/9408-Southwick-Dr-Austin-TX-78724/111372213_zpid/,"$305,000",1602565200.0
30.42735,-97.810478,"2,736",https://www.zillow.com/homedetails/10100-Eastman-Cv-Austin-TX-78750/29370742_zpid/,"$720,000",1602565200.0
30.428756,-97.718815,"2,084",https://www.zillow.com/homedetails/4517-Columbine-Dr-Austin-TX-78727/29444500_zpid/,"$420,000",1602565200.0
30.206923,-97.839862,"1,450",https://www.zillow.com/homedetails/7802-Croftwood-Dr-Austin-TX-78749/29490672_zpid/,"$444,000",1602478800.0
30.294999,-97.736186,559,https://www.zillow.com/homedetails/3115-Helms-St-APT-113-Austin-TX-78705/29397352_zpid/,"$210,000",1602306000.0
30.194377,-97.739506,"1,778",https://www.zillow.com/homedetails/5104-Acorn-Cv-Austin-TX-78744/29467877_zpid/,"$425,000",1602219600.0
30.153348,-97.842721,"1,745",https://www.zillow.com/homedetails/11605-Paul-E-Anderson-Dr-Austin-TX-78748/70335415_zpid/,"$345,000",1602219600.0
30.200437,-97.968157,"3,102",https://www.zillow.com/homedetails/221-Crampton-Cv-Austin-TX-78737/122518138_zpid/,"$497,500",1602219600.0
30.231955,-97.784255,"1,532",https://www.zillow.com/homedetails/4125-Valley-View-Rd-UNIT-B-Austin-TX-78704/251029717_zpid/,"$489,000",1602219600.0
30.365971,-97.722761,"2,409",https://www.zillow.com/homedetails/1915-Hearthside-Dr-Austin-TX-78757/29427337_zpid/,"$422,000",1602219600.0
30.430771,-97.663101,"1,864",https://www.zillow.com/homedetails/14428-Lake-Victor-Dr-Pflugerville-TX-78660/111370949_zpid/,"$307,000",1602219600.0
30.2674,-97.75204,688,https://www.zillow.com/homedetails/222-West-Ave-UNIT-1708-Austin-TX-78701/124844458_zpid/,"$450,000",1602219600.0
30.420211,-97.750527,"1,927",https://www.zillow.com/homedetails/11729-Bell-Ave-B-Austin-TX-78759/114406737_zpid/,"$500,000",1602133200.0
30.369733,-97.731053,"1,988",https://www.zillow.com/homedetails/8604-Stillwood-Ln-Austin-TX-78757/29429753_zpid/,"$580,000",1602133200.0
30.377521,-97.811127,"2,437",https://www.zillow.com/homedetails/6609-Serena-Cv-Austin-TX-78730/29356055_zpid/,"$900,000",1602133200.0
30.488468,-97.743226,"3,368",https://www.zillow.com/homedetails/8407-Caledonia-Dr-Austin-TX-78717/29587051_zpid/,"$440,000",1602133200.0
30.313008,-97.671073,"1,356",https://www.zillow.com/homedetails/6702-Dubuque-Ln-Austin-TX-78723/29408508_zpid/,"$426,000",1602133200.0
30.377521,-97.811127,"2,437",https://www.zillow.com/homedetails/6609-Serena-Cv-Austin-TX-78730/29356055_zpid/,"$900,000",1602133200.0
30.420211,-97.750527,"1,927",https://www.zillow.com/homedetails/11729-Bell-Ave-B-Austin-TX-78759/114406737_zpid/,"$500,000",1602133200.0
30.29404,-97.69979,"1,964",https://www.zillow.com/homedetails/4121-Berkman-Dr-Austin-TX-78723/144970632_zpid/,"$608,000",1602133200.0
30.25455,-97.879844,"2,119",https://www.zillow.com/homedetails/7901-Southwest-Pkwy-UNIT-30-Austin-TX-78735/79981306_zpid/,"$375,500",1602046800.0
30.283742,-97.693638,"1,042",https://www.zillow.com/homedetails/1809-Deloney-St-2-Austin-TX-78721/2078150383_zpid/,"$485,000",1602046800.0
30.203574,-97.847453,"1,677",https://www.zillow.com/homedetails/8406-Horton-Trl-Austin-TX-78749/29495785_zpid/,"$370,000",1602046800.0
30.222944,-97.803435,"2,040",https://www.zillow.com/homedetails/2607-Ektom-Dr-Austin-TX-78745/58313738_zpid/,"$497,000",1602046800.0
30.246741,-97.751676,"2,575",https://www.zillow.com/homedetails/1707-Eva-St-Austin-TX-78704/29472024_zpid/,$1.56M,1602046800.0
30.256661,-97.712088,"1,219",https://www.zillow.com/homedetails/2709-E-5th-St-1306-Austin-TX-78702/2080488619_zpid/,"$458,000",1602046800.0
30.223049,-97.803645,510,https://www.zillow.com/homedetails/2609-Ektom-Dr-Austin-TX-78745/58313737_zpid/,"$499,000",1602046800.0
30.310909,-97.727337,992,https://www.zillow.com/homedetails/4600-Speedway-Austin-TX-78751/29405145_zpid/,"$470,869",1602046800.0
30.220593,-97.705656,"1,817",https://www.zillow.com/homedetails/6400-Carson-Rdg-APT-A-Austin-TX-78741/63837857_zpid/,"$375,000",1602046800.0
30.169223,-97.819937,"1,935",https://www.zillow.com/homedetails/10036-Wading-Pool-Path-Austin-TX-78748/89550407_zpid/,"$345,000",1601960400.0
30.222699,-97.692338,"1,448",https://www.zillow.com/homedetails/7505-Cayenne-Ln-Austin-TX-78741/80099774_zpid/,"$323,000",1601960400.0
30.274462,-97.75571,600,https://www.zillow.com/homedetails/807-Blanco-St-Austin-TX-78703/29327545_zpid/,"$279,000",1601960400.0
30.372466,-97.745703,"1,775",https://www.zillow.com/homedetails/3706-Branigan-Ln-Austin-TX-78759/29430987_zpid/,"$465,000",1601960400.0
30.256394,-97.714436,"1,380",https://www.zillow.com/homedetails/2521-E-4th-St-Austin-TX-78702/64427005_zpid/,"$627,000",1601960400.0
30.168133,-97.724843,"1,989",https://www.zillow.com/homedetails/7224-Ranchito-Dr-Austin-TX-78744/145658622_zpid/,"$337,000",1601874000.0
30.194319,-97.975586,"3,838",https://www.zillow.com/homedetails/151-Brighton-Ln-Austin-TX-78737/84132126_zpid/,"$710,000",1601874000.0
30.181639,-97.766586,"1,691",https://www.zillow.com/homedetails/2101-Nogales-Trl-Austin-TX-78744/64770316_zpid/,"$286,500",1601874000.0
30.425202,-97.727557,"1,542",https://www.zillow.com/homedetails/4814-Marblehead-Dr-Austin-TX-78727/29442179_zpid/,"$425,000",1601874000.0
30.321429,-97.74331,"2,400",https://www.zillow.com/homedetails/4809-Woodview-Ave-Austin-TX-78756/29409128_zpid/,"$950,000",1601874000.0
30.259551,-97.717485,747,https://www.zillow.com/homedetails/2235-E-6th-St-APT-302-Austin-TX-78702/83814926_zpid/,"$328,000",1601874000.0
30.47539,-97.782957,"1,780",https://www.zillow.com/homedetails/13600-Cibolo-Trce-Austin-TX-78717/2079474954_zpid/,"$453,701",1601874000.0
30.513142,-97.746395,"2,692",https://www.zillow.com/homedetails/17053-Capri-Isle-Ln-Austin-TX-78717/29596460_zpid/,"$465,000",1601874000.0
30.168736,-97.729376,"1,514",https://www.zillow.com/homedetails/6817-Ranchito-Dr-Austin-TX-78744/2082763941_zpid/,"$1,840",1601614800.0
30.341267,-97.849371,"5,560",https://www.zillow.com/homedetails/2407-River-Hills-Rd-Austin-TX-78733/29346629_zpid/,$1.45M,1601614800.0
30.391537,-97.891087,"2,050",https://www.zillow.com/homedetails/4804-Park-Ln-Austin-TX-78732/29363570_zpid/,"$900,000",1601614800.0
30.237047,-97.760886,"2,754",https://www.zillow.com/homedetails/2702-La-Mesa-Dr-Austin-TX-78704/29476370_zpid/,$1.20M,1601614800.0
30.217983,-97.846968,"4,060",https://www.zillow.com/homedetails/4614-Convict-Hill-Rd-Austin-TX-78749/29486413_zpid/,"$650,000",1601614800.0
30.165358,-97.994505,"3,327",https://www.zillow.com/homedetails/146-Big-Meadow-Rd-Austin-TX-78737/119615616_zpid/,"$586,000",1601528400.0
30.265399,-97.713967,,https://www.zillow.com/homedetails/2709-E-5th-St-10A-Austin-TX-78702/2076900711_zpid/,"$385,000",1601528400.0
30.348881,-97.733873,"1,258",https://www.zillow.com/homedetails/2207-Pasadena-Dr-APT-5-Austin-TX-78757/119628119_zpid/,"$399,000",1601528400.0
30.46704,-97.679793,"1,838",https://www.zillow.com/homedetails/16019-Serene-Fleming-Trce-Austin-TX-78728/241931246_zpid/,"$355,000",1601528400.0
30.300555,-97.687523,"1,029",https://www.zillow.com/homedetails/5203-Cloverdale-Ln-Austin-TX-78723/29399782_zpid/,"$433,000",1601528400.0
30.256553,-97.700964,999,https://www.zillow.com/homedetails/707-Springdale-Rd-Austin-TX-78702/29383568_zpid/,"$450,000",1601528400.0
30.355021,-97.903356,"1,917",https://www.zillow.com/homedetails/12412-Capitol-Saddlery-Trl-Austin-TX-78732/83827539_zpid/,"$405,000",1601528400.0
30.343198,-97.764473,713,https://www.zillow.com/homedetails/3839-Dry-Creek-Dr-UNIT-202-Austin-TX-78731/29345987_zpid/,"$225,000",1601528400.0
30.192087,-97.841885,"1,353",https://www.zillow.com/homedetails/9201-Brodie-Ln-UNIT-4201-Austin-TX-78748/83126382_zpid/,"$247,500",1601442000.0
30.334455,-97.779153,"2,602",https://www.zillow.com/homedetails/5306-Tortuga-Trl-Austin-TX-78731/29344496_zpid/,$1.00M,1601442000.0
30.217963,-97.924755,,https://www.zillow.com/homedetails/10006-Ramble-Three-St-Austin-TX-78737/2077655494_zpid/,"$380,000",1601442000.0
30.374345,-97.764093,"1,564",https://www.zillow.com/homedetails/4711-Spicewood-Springs-Rd-Austin-TX-78759/2105726025_zpid/,"$294,000",1601442000.0
